--------- beginning of kernel
--------- beginning of system
--------- beginning of main
12-09 20:04:17.014 10841 10841 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
--------- beginning of kernel
--------- beginning of system
--------- beginning of main
--------- beginning of kernel
--------- beginning of system
--------- beginning of main
12-09 20:19:26.568 11445 11445 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
12-09 20:19:57.441 11569 11569 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
--------- beginning of system
--------- beginning of kernel
--------- beginning of main
12-09 20:19:26.568 11445 11445 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
12-09 20:19:57.441 11569 11569 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
--------- beginning of system
--------- beginning of kernel
--------- beginning of main
12-09 20:23:01.843 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@fb53fed, DecodeNum=67, symName=QRCode, barocode=[B@7f49e22, com.ubx.datawedge.symbology_name=QRCode, decodeTime=34, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@ba1e0b3, barcode=[B@3d56670, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0009, barcode_string=BOX-H-20260701-0009, com.ubx.datawedge.data_dispatch_time=34, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
--------- beginning of system
--------- beginning of kernel
--------- beginning of main
12-09 20:23:13.960 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@39f3dad, DecodeNum=68, symName=QRCode, barocode=[B@6628e2, com.ubx.datawedge.symbology_name=QRCode, decodeTime=32, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@cc07473, barcode=[B@55ecf30, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0009, barcode_string=BOX-H-20260701-0009, com.ubx.datawedge.data_dispatch_time=32, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:23:13.963 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@cc1f12e, DecodeNum=68, symName=QRCode, barocode=[B@da3e4cf, com.ubx.datawedge.symbology_name=QRCode, decodeTime=32, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@599ae5c, barcode=[B@cb77565, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0009, barcode_string=BOX-H-20260701-0009, com.ubx.datawedge.data_dispatch_time=32, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:23:14.487 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@ba3feeb, DecodeNum=69, symName=QRCode, barocode=[B@1415448, com.ubx.datawedge.symbology_name=QRCode, decodeTime=44, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@82f02e1, barcode=[B@9eaf806, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0010, barcode_string=BOX-H-20260701-0010, com.ubx.datawedge.data_dispatch_time=44, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:23:14.490 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@e3b6cf4, DecodeNum=69, symName=QRCode, barocode=[B@337ec1d, com.ubx.datawedge.symbology_name=QRCode, decodeTime=44, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@42e8e92, barcode=[B@e2f6063, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0010, barcode_string=BOX-H-20260701-0010, com.ubx.datawedge.data_dispatch_time=44, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:23:15.039 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@9ec2d19, DecodeNum=70, symName=QRCode, barocode=[B@9a301de, com.ubx.datawedge.symbology_name=QRCode, decodeTime=90, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@4ad9fbf, barcode=[B@153668c, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0011, barcode_string=BOX-H-20260701-0011, com.ubx.datawedge.data_dispatch_time=90, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:23:15.042 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@7595dea, DecodeNum=70, symName=QRCode, barocode=[B@8a678db, com.ubx.datawedge.symbology_name=QRCode, decodeTime=90, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@c165f78, barcode=[B@56d6651, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0011, barcode_string=BOX-H-20260701-0011, com.ubx.datawedge.data_dispatch_time=90, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:24:21.920 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@c38abc, DecodeNum=71, symName=QRCode, barocode=[B@ef8a45, com.ubx.datawedge.symbology_name=QRCode, decodeTime=124, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@87d159a, barcode=[B@8f34ecb, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0009, barcode_string=BOX-H-20260701-0009, com.ubx.datawedge.data_dispatch_time=124, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:24:21.924 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@f8385c1, DecodeNum=71, symName=QRCode, barocode=[B@206f166, com.ubx.datawedge.symbology_name=QRCode, decodeTime=124, length=19, codetype=QRCode, com.ubx.datawedge.aimcode=[B@5660ca7, barcode=[B@4787554, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=BOX-H-20260701-0009, barcode_string=BOX-H-20260701-0009, com.ubx.datawedge.data_dispatch_time=124, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=19, barcodeType=31
12-09 20:24:28.574 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@700bdf2, DecodeNum=72, symName=QRCode, barocode=[B@5ccc43, com.ubx.datawedge.symbology_name=QRCode, decodeTime=56, length=55, codetype=QRCode, com.ubx.datawedge.aimcode=[B@c9192c0, barcode=[B@5322bf9, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=:RK73B1JTTD102G::122:X:L2610A:900029:KOA+RK73B1JTTD102G, barcode_string=:RK73B1JTTD102G::122:X:L2610A:900029:KOA+RK73B1JTTD102G, com.ubx.datawedge.data_dispatch_time=56, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=55, barcodeType=31
12-09 20:24:28.578 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@975e99f, DecodeNum=72, symName=QRCode, barocode=[B@45d1aec, com.ubx.datawedge.symbology_name=QRCode, decodeTime=56, length=55, codetype=QRCode, com.ubx.datawedge.aimcode=[B@8608eb5, barcode=[B@196194a, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=:RK73B1JTTD102G::122:X:L2610A:900029:KOA+RK73B1JTTD102G, barcode_string=:RK73B1JTTD102G::122:X:L2610A:900029:KOA+RK73B1JTTD102G, com.ubx.datawedge.data_dispatch_time=56, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=55, barcodeType=31
12-09 20:24:29.684 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@a76f9d8, DecodeNum=73, symName=QRCode, barocode=[B@9d86131, com.ubx.datawedge.symbology_name=QRCode, decodeTime=58, length=55, codetype=QRCode, com.ubx.datawedge.aimcode=[B@ba48016, barcode=[B@b156d97, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=:RK73B1JTTD102G::122:X:L2610A:900019:KOA+RK73B1JTTD102G, barcode_string=:RK73B1JTTD102G::122:X:L2610A:900019:KOA+RK73B1JTTD102G, com.ubx.datawedge.data_dispatch_time=58, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=55, barcodeType=31
12-09 20:24:29.688 11827 11827 I ScannerBroadcast: scan broadcast without barcode extra, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@b20df6d, DecodeNum=73, symName=QRCode, barocode=[B@c6087a2, com.ubx.datawedge.symbology_name=QRCode, decodeTime=58, length=55, codetype=QRCode, com.ubx.datawedge.aimcode=[B@7b94c33, barcode=[B@18f2bf0, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=:RK73B1JTTD102G::122:X:L2610A:900019:KOA+RK73B1JTTD102G, barcode_string=:RK73B1JTTD102G::122:X:L2610A:900019:KOA+RK73B1JTTD102G, com.ubx.datawedge.data_dispatch_time=58, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=55, barcodeType=31
12-09 20:26:30.146 12601 12601 I ScannerBroadcast: receiver registered for com.wclsolution.docpal.action.BARCODE_SCANNED
12-09 20:26:44.965 12601 12601 I ScannerBroadcast: scan broadcast received: C3001, extras: ScanOverlayButton=false, com.ubx.datawedge.data_raw=[B@aa20078, DecodeNum=74, symName=QRCode, barocode=[B@7eef351, com.ubx.datawedge.symbology_name=QRCode, decodeTime=352, length=5, codetype=QRCode, com.ubx.datawedge.aimcode=[B@8677b6, barcode=[B@e7e9cb7, com.ubx.datawedge.barcode_id=31, symbologyId=31, com.ubx.datawedge.data_string=C3001, barcode_string=C3001, com.ubx.datawedge.data_dispatch_time=352, com.ubx.datawedge.symbology_id=31, com.ubx.datawedge.data_raw_length=5, barcodeType=31
12-09 20:26:44.984 12601 12601 I ScannerBroadcast: duplicate delivery suppressed: C3001
